2135475.3	106592.17	2811423.3	1736558.3	106592.44	106592.91	106592.89	106592.90	1416753.3	1736512.3	1736497.3	2203782.4	106592.7	1120652.3	1120653.3	106592.28	1752398.6	716928.12	520838.5	375549.3	1041159.3	48291.4
100.0	95.104958	87.54351	87.638809	87.567551	87.619095	87.530128	87.52449	83.844284	83.813637	83.862251	83.939377	84.244843	84.148643	84.122726	79.178825	80.924164	81.188316	81.698532	81.529114	81.423141	81.920975
95.104958	100.0	87.582901	87.65213	87.671326	87.658051	87.678535	87.743958	83.973251	83.892929	83.945419	84.053696	84.386169	84.251389	84.21994	79.043175	81.075607	81.311295	81.722015	81.604813	81.545898	82.011154
87.54351	87.582901	100.0	93.017822	93.007019	93.042267	92.969482	92.958466	83.856522	83.811028	83.83287	84.077805	84.052475	84.148735	84.234436	79.106918	81.08445	81.271088	81.736389	81.646683	81.454796	82.064003
87.638809	87.65213	93.017822	100.0	99.35881	99.468185	98.555016	98.594048	83.848686	83.800385	83.784615	84.039703	84.066521	84.129143	84.134819	79.095154	80.925537	81.241699	81.598785	81.478699	81.455307	81.896744
87.567551	87.671326	93.007019	99.35881	100.0	99.479843	98.605209	98.579254	83.904953	83.768402	83.782623	84.007294	83.977585	84.000626	84.044998	79.098534	80.971924	81.157585	81.572784	81.523773	81.436951	82.015503
87.619095	87.658051	93.042267	99.468185	99.479843	100.0	98.658852	98.616562	83.825882	83.730652	83.728119	84.018967	84.010132	84.065712	84.077591	79.067215	80.976425	81.242683	81.608765	81.574066	81.482468	81.967087
87.530128	87.678535	92.969482	98.555016	98.605209	98.658852	100.0	99.034454	83.756958	83.641983	83.731125	83.955338	83.844025	83.995804	84.051331	78.982834	80.940849	81.169411	81.596565	81.486084	81.307388	81.904015
87.52449	87.743958	92.958466	98.594048	98.579254	98.616562	99.034454	100.0	83.750824	83.687035	83.735153	83.947762	83.905319	84.056595	84.064865	79.039612	80.987778	81.210892	81.557159	81.506073	81.409821	81.949852
83.844284	83.973251	83.856522	83.848686	83.904953	83.825882	83.756958	83.750824	100.0	98.600449	98.607773	89.018204	90.277512	90.36982	90.406502	78.817749	80.683197	80.833626	81.460251	81.506073	81.18795	81.710403
83.813637	83.892929	83.811028	83.800385	83.768402	83.730652	83.641983	83.687035	98.600449	100.0	98.963013	89.121628	90.234039	90.391907	90.350983	78.674225	80.671669	80.832542	81.398834	81.315353	81.173836	81.541031
83.862251	83.945419	83.83287	83.784615	83.782623	83.728119	83.731125	83.735153	98.607773	98.963013	100.0	89.104843	90.206779	90.399345	90.359573	78.742447	80.722107	80.789597	81.418182	81.352837	81.21138	81.508926
83.939377	84.053696	84.077805	84.039703	84.007294	84.018967	83.955338	83.947762	89.018204	89.121628	89.104843	100.0	89.0168	88.971428	88.953224	78.90657	80.675461	80.839737	81.399719	81.397491	81.057892	81.516464
84.244843	84.386169	84.052475	84.066521	83.977585	84.010132	83.844025	83.905319	90.277512	90.234039	90.206779	89.0168	100.0	93.705032	93.721542	78.920822	80.862595	80.957932	81.634613	81.59375	81.182541	81.776794
84.148643	84.251389	84.148735	84.129143	84.000626	84.065712	83.995804	84.056595	90.36982	90.391907	90.399345	88.971428	93.705032	100.0	98.600327	78.850571	80.883057	80.978607	81.663628	81.597534	81.271957	81.729095
84.122726	84.21994	84.234436	84.134819	84.044998	84.077591	84.051331	84.064865	90.406502	90.350983	90.359573	88.953224	93.721542	98.600327	100.0	78.898361	80.885025	80.962402	81.642456	81.630829	81.278351	81.855156
79.178825	79.043175	79.106918	79.095154	79.098534	79.067215	78.982834	79.039612	78.817749	78.674225	78.742447	78.90657	78.920822	78.850571	78.898361	100.0	78.515823	78.640564	78.531418	78.669373	78.530853	78.939857
80.924164	81.075607	81.08445	80.925537	80.971924	80.976425	80.940849	80.987778	80.683197	80.671669	80.722107	80.675461	80.862595	80.883057	80.885025	78.515823	100.0	89.46347	81.934647	81.701279	82.868668	83.193939
81.188316	81.311295	81.271088	81.241699	81.157585	81.242683	81.169411	81.210892	80.833626	80.832542	80.789597	80.839737	80.957932	80.978607	80.962402	78.640564	89.46347	100.0	82.047577	81.970474	83.036407	83.239029
81.698532	81.722015	81.736389	81.598785	81.572784	81.608765	81.596565	81.557159	81.460251	81.398834	81.418182	81.399719	81.634613	81.663628	81.642456	78.531418	81.934647	82.047577	100.0	87.487038	82.952904	82.816895
81.529114	81.604813	81.646683	81.478699	81.523773	81.574066	81.486084	81.506073	81.506073	81.315353	81.352837	81.397491	81.59375	81.597534	81.630829	78.669373	81.701279	81.970474	87.487038	100.0	82.723526	83.044479
81.423141	81.545898	81.454796	81.455307	81.436951	81.482468	81.307388	81.409821	81.18795	81.173836	81.21138	81.057892	81.182541	81.271957	81.278351	78.530853	82.868668	83.036407	82.952904	82.723526	100.0	83.819412
81.920975	82.011154	82.064003	81.896744	82.015503	81.967087	81.904015	81.949852	81.710403	81.541031	81.508926	81.516464	81.776794	81.729095	81.855156	78.939857	83.193939	83.239029	82.816895	83.044479	83.819412	100.0
