2765360.3	1811226.3	2709303.3	1886785.3	2861282.3	1772194.3	1707785.3	1811225.3	2899220.3	2045208.3	1593482.3	2852099.3	1337838.3	1881045.4	2769491.3	47229.9	2045208.5	2908003.5	1811224.3	457921.4	1141883.4	1678028.3	2709302.3	2861283.3	1406431.3	47229.4	2728020.3
100.0	80.646507	80.570663	80.532333	80.79071	79.417854	80.633102	80.616913	79.780815	91.435402	80.135269	80.56131	80.817596	81.493729	80.788689	80.723587	88.99585	79.959641	80.716431	80.725037	79.732468	80.534546	80.56588	81.574753	80.44693	80.785019	80.613464
80.646507	100.0	81.889603	82.417702	82.352997	81.700073	82.856049	95.266548	80.570221	80.948105	80.899002	80.81488	82.741592	79.876701	81.975861	82.171555	80.840408	80.637527	85.436172	82.80925	81.886803	80.407524	81.917114	80.326126	82.772186	82.362076	82.695465
80.570663	81.889603	100.0	83.102341	82.783783	81.35611	82.722137	81.84552	80.096542	80.527679	80.691849	80.531723	83.285126	79.613113	85.851868	82.708771	80.739304	80.335075	81.790741	83.179352	81.452148	80.358795	99.886353	80.054214	82.629822	82.781624	82.452209
80.532333	82.417702	83.102341	100.0	84.542252	81.516006	83.597832	82.438393	80.629623	80.519897	80.816742	80.693176	87.403259	79.588715	83.315125	84.446762	80.692841	80.703033	82.536896	87.671257	81.773972	80.702843	83.052467	79.921738	83.478622	84.590485	82.763123
80.79071	82.352997	82.783783	84.542252	100.0	81.421967	83.186508	82.419571	80.301781	80.854691	80.953003	80.885696	84.739929	79.732796	82.972214	93.299713	80.794189	80.375305	82.423935	84.767181	81.667023	80.765976	82.788818	80.109604	83.086777	97.568817	83.021149
79.417854	81.700073	81.35611	81.516006	81.421967	100.0	83.797142	81.67234	79.691917	79.514145	80.623825	79.778717	81.387993	78.692451	81.444489	81.360214	79.445862	79.619133	81.627792	81.648315	89.295799	79.600883	81.334595	79.00135	83.664978	81.38031	83.146286
80.633102	82.856049	82.722137	83.597832	83.186508	83.797142	100.0	82.835785	80.615067	80.628319	81.122299	80.983818	83.652855	79.751801	83.186813	83.099411	80.826736	80.791695	83.232384	83.885719	84.864166	80.718132	82.682617	80.004929	99.921364	83.245239	85.230209
80.616913	95.266548	81.84552	82.438393	82.419571	81.67234	82.835785	100.0	80.626541	80.783417	80.888077	80.876236	82.654388	79.76265	81.936813	82.091957	80.907669	80.548645	85.427231	82.806595	81.745621	80.442268	81.828079	80.273827	82.746307	82.221283	82.617172
79.780815	80.570221	80.096542	80.629623	80.301781	79.691917	80.615067	80.626541	100.0	79.919968	82.586426	82.530579	80.53508	79.267853	80.172867	80.371902	79.874222	80.140427	80.580048	80.652206	79.819389	82.61734	80.075638	79.925789	80.448761	80.351074	80.04425
91.435402	80.948105	80.527679	80.519897	80.854691	79.514145	80.628319	80.783417	79.919968	100.0	80.29364	80.7285	80.881386	81.657822	80.781021	80.71891	89.166733	80.0327	80.698624	80.861137	79.755554	80.460251	80.535629	81.719986	80.523758	80.767357	80.632797
80.135269	80.899002	80.691849	80.816742	80.953003	80.623825	81.122299	80.888077	82.586426	80.29364	100.0	82.119484	80.942001	79.200027	80.657455	80.948387	80.250534	80.104958	80.850754	81.041702	80.852356	82.214874	80.764885	79.679115	80.97493	80.911987	81.014557
80.56131	80.81488	80.531723	80.693176	80.885696	79.778717	80.983818	80.876236	82.530579	80.7285	82.119484	100.0	80.889832	79.973732	80.461594	80.807358	80.762398	80.326126	80.872009	80.952324	80.114014	83.166618	80.417206	80.291763	80.816727	80.864243	80.657646
80.817596	82.741592	83.285126	87.403259	84.739929	81.387993	83.652855	82.654388	80.53508	80.881386	80.942001	80.889832	100.0	79.714767	83.431152	84.543365	80.975464	80.670998	82.637329	88.911469	81.825134	80.748329	83.262207	80.145988	83.586662	84.862915	83.221718
81.493729	79.876701	79.613113	79.588715	79.732796	78.692451	79.751801	79.76265	79.267853	81.657822	79.200027	79.973732	79.714767	100.0	79.70726	79.57225	81.700394	79.153671	79.79335	79.888611	78.823257	79.641045	79.649788	81.664627	79.56958	79.700058	79.306244
80.788689	81.975861	85.851868	83.315125	82.972214	81.444489	83.186813	81.936813	80.172867	80.781021	80.657455	80.461594	83.431152	79.70726	100.0	82.872253	80.945877	80.227226	82.073364	83.400208	81.801613	80.368896	85.830597	79.955551	83.03952	82.978622	82.543854
80.723587	82.171555	82.708771	84.446762	93.299713	81.360214	83.099411	82.091957	80.371902	80.71891	80.948387	80.807358	84.543365	79.57225	82.872253	100.0	80.759003	80.437424	82.287552	84.704224	81.676193	80.736717	82.702789	80.110352	82.969162	93.31353	82.827087
88.99585	80.840408	80.739304	80.692841	80.794189	79.445862	80.826736	80.907669	79.874222	89.166733	80.250534	80.762398	80.975464	81.700394	80.945877	80.759003	100.0	80.053268	80.807899	80.857689	79.758743	80.452377	80.732491	81.763092	80.656654	80.884186	80.69574
79.959641	80.637527	80.335075	80.703033	80.375305	79.619133	80.791695	80.548645	80.140427	80.0327	80.104958	80.326126	80.670998	79.153671	80.227226	80.437424	80.053268	100.0	80.773743	80.7995	79.881508	80.717331	80.277863	79.525398	80.753693	80.462875	80.359161
80.716431	85.436172	81.790741	82.536896	82.423935	81.627792	83.232384	85.427231	80.580048	80.698624	80.850754	80.872009	82.637329	79.79335	82.073364	82.287552	80.807899	80.773743	100.0	82.774246	81.995026	80.631432	81.792007	80.220551	83.195236	82.404556	82.713829
80.725037	82.80925	83.179352	87.671257	84.767181	81.648315	83.885719	82.806595	80.652206	80.861137	81.041702	80.952324	88.911469	79.888611	83.400208	84.704224	80.857689	80.7995	82.774246	100.0	82.027199	80.775757	83.158875	80.257683	83.713852	85.077194	83.224075
79.732468	81.886803	81.452148	81.773972	81.667023	89.295799	84.864166	81.745621	79.819389	79.755554	80.852356	80.114014	81.825134	78.823257	81.801613	81.676193	79.758743	79.881508	81.995026	82.027199	100.0	79.861282	81.484604	79.386978	84.696701	81.798904	83.830139
80.534546	80.407524	80.358795	80.702843	80.765976	79.600883	80.718132	80.442268	82.61734	80.460251	82.214874	83.166618	80.748329	79.641045	80.368896	80.736717	80.452377	80.717331	80.631432	80.775757	79.861282	100.0	80.346283	80.107864	80.654343	80.671799	80.52449
80.56588	81.917114	99.886353	83.052467	82.788818	81.334595	82.682617	81.828079	80.075638	80.535629	80.764885	80.417206	83.262207	79.649788	85.830597	82.702789	80.732491	80.277863	81.792007	83.158875	81.484604	80.346283	100.0	80.013748	82.576576	82.817337	82.544739
81.574753	80.326126	80.054214	79.921738	80.109604	79.00135	80.004929	80.273827	79.925789	81.719986	79.679115	80.291763	80.145988	81.664627	79.955551	80.110352	81.763092	79.525398	80.220551	80.257683	79.386978	80.107864	80.013748	100.0	79.933365	80.062897	79.944855
80.44693	82.772186	82.629822	83.478622	83.086777	83.664978	99.921364	82.746307	80.448761	80.523758	80.97493	80.816727	83.586662	79.56958	83.03952	82.969162	80.656654	80.753693	83.195236	83.713852	84.696701	80.654343	82.576576	79.933365	100.0	83.122452	85.177765
80.785019	82.362076	82.781624	84.590485	97.568817	81.38031	83.245239	82.221283	80.351074	80.767357	80.911987	80.864243	84.862915	79.700058	82.978622	93.31353	80.884186	80.462875	82.404556	85.077194	81.798904	80.671799	82.817337	80.062897	83.122452	100.0	83.092194
80.613464	82.695465	82.452209	82.763123	83.021149	83.146286	85.230209	82.617172	80.04425	80.632797	81.014557	80.657646	83.221718	79.306244	82.543854	82.827087	80.69574	80.359161	82.713829	83.224075	83.830139	80.52449	82.544739	79.944855	85.177765	83.092194	100.0
